message_id,sender_id,message_text,timestamp,amount,transaction_cost,new_balance,recipient_name,is_fraud,fraud_type,message_type,sender_name,sender_number,is_valid_sender,message_length,has_pin_word,amount_count,has_confirmed,has_link,link_count,link_at_start,link_at_end,has_official_domain,link_with_urgency,link_without_transaction,exclamation_count,has_urgent_word
MSG00004942,MPESA,"Confirmed. Ksh12727.71 paid to James Odhiambo. on 23/11/25 at 1.37 AM New M-PESA balance is Ksh42066.70. Transaction cost, Ksh45.00. Amount you can transact within the day is 500000.00.",2025-11-23 01:37:00.948137,12727.71,45.0,42066.7,James Odhiambo,0,,payment_confirmation,,,1,185,0,3,1,0,0,0,0,0,0,0,0,0
MSG00007998,MPESA,Confirmed. You have received Ksh40878.71 from John Kamau 0793 949 201 on 23/11/25 at 1.42 AM New M-PESA balance is Ksh44980.26.,2025-11-23 01:42:01.003438,40878.71,0.0,44980.26,,0,,receipt_confirmation,John Kamau,0793 949 201,1,127,0,2,1,0,0,0,0,0,0,0,0,0
MSG00002694,MPESA,"Confirmed. Ksh29559.78 paid to Paul Nyambura. on 23/11/25 at 1.54 AM New M-PESA balance is Ksh2933.53. Transaction cost, Ksh55.00. Amount you can transact within the day is 500000.00. Shop with M-PESA and get cashback. Check https://www.safaricom.co.ke/mpesa",2025-11-23 01:54:00.906448,29559.78,55.0,2933.53,Paul Nyambura,0,,payment_confirmation,,,1,258,0,3,1,1,2,0,1,1,0,0,0,0
MSG00005135,MPESA,Confirmed. You have received Ksh22484.10 from Jane Maina 0792 482 817 on 23/11/25 at 2.10 AM New M-PESA balance is Ksh82919.99.,2025-11-23 02:10:00.953299,22484.1,0.0,82919.99,,0,,receipt_confirmation,Jane Maina,0792 482 817,1,127,0,2,1,0,0,0,0,0,0,0,0,0
MSG00005058,MPESA,Confirmed. You have received Ksh15717.19 from Lucy Odhiambo 0791 871 553 on 23/11/25 at 2.19 AM New M-PESA balance is Ksh93801.08.,2025-11-23 02:19:00.951852,15717.19,0.0,93801.08,,0,,receipt_confirmation,Lucy Odhiambo,0791 871 553,1,130,0,2,1,0,0,0,0,0,0,0,0,0
MSG00000433,MPESA,"Confirmed. Ksh6732.78 paid to Lucy Maina. on 23/11/25 at 2.25 AM New M-PESA balance is Ksh85614.51. Transaction cost, Ksh35.00. Amount you can transact within the day is 500000.00. Get 10% cashback on all payments. Visit https://bit.ly/mpesacashback",2025-11-23 02:25:00.862861,6732.78,35.0,85614.51,Lucy Maina,0,,payment_confirmation,,,1,249,0,3,1,1,2,0,1,0,0,0,0,0
MSG00001779,MPESA,"Confirmed. Ksh4163.17 paid to Jane Mwangi. on 23/11/25 at 2.26 AM New M-PESA balance is Ksh37508.37. Transaction cost, Ksh30.00. Amount you can transact within the day is 500000.00.",2025-11-23 02:26:00.884288,4163.17,30.0,37508.37,Jane Mwangi,0,,payment_confirmation,,,1,181,0,3,1,0,0,0,0,0,0,0,0,0
MSG00001850,MPESA,"Confirmed. Ksh28606.63 paid to Wanjiru Njoroge. on 23/11/25 at 2.31 AM New M-PESA balance is Ksh11281.16. Transaction cost, Ksh55.00. Amount you can transact within the day is 500000.00.",2025-11-23 02:31:00.884288,28606.63,55.0,11281.16,Wanjiru Njoroge,0,,payment_confirmation,,,1,186,0,3,1,0,0,0,0,0,0,0,0,0
MSG00001897,MPESA,"Confirmed. Ksh29348.53 paid to Kipchoge Owino. on 23/11/25 at 2.31 AM New M-PESA balance is Ksh51065.71. Transaction cost, Ksh55.00. Amount you can transact within the day is 500000.00.",2025-11-23 02:31:00.897586,29348.53,55.0,51065.71,Kipchoge Owino,0,,payment_confirmation,,,1,185,0,3,1,0,0,0,0,0,0,0,0,0
MSG00006817,MPESA,Confirmed. You have received Ksh13704.75 from Faith Kariuki 0793 737 268 on 23/11/25 at 2.33 AM New M-PESA balance is Ksh32272.42.,2025-11-23 02:33:00.984769,13704.75,0.0,32272.42,,0,,receipt_confirmation,Faith Kariuki,0793 737 268,1,130,0,2,1,0,0,0,0,0,0,0,0,0
MSG00003987,MPESA,"Confirmed. Ksh12919.98 paid to Kamau Ogola. on 23/11/25 at 2.35 AM New M-PESA balance is Ksh43124.55. Transaction cost, Ksh45.00. Amount you can transact within the day is 500000.00.",2025-11-23 02:35:00.932567,12919.98,45.0,43124.55,Kamau Ogola,0,,payment_confirmation,,,1,182,0,3,1,0,0,0,0,0,0,0,0,0
MSG00005899,MPESA,Confirmed. You have received Ksh40025.79 from John Mutua 0768 858 726 on 23/11/25 at 2.39 AM New M-PESA balance is Ksh104275.75.,2025-11-23 02:39:00.968947,40025.79,0.0,104275.75,,0,,receipt_confirmation,John Mutua,0768 858 726,1,128,0,2,1,0,0,0,0,0,0,0,0,0
MSG00000578,MPESA,"Confirmed. Ksh27973.29 paid to Joyce Nyambura. on 23/11/25 at 2.49 AM New M-PESA balance is Ksh25087.25. Transaction cost, Ksh55.00. Amount you can transact within the day is 500000.00.",2025-11-23 02:49:00.862861,27973.29,55.0,25087.25,Joyce Nyambura,0,,payment_confirmation,,,1,185,0,3,1,0,0,0,0,0,0,0,0,0
MSG00002585,MPESA,"Confirmed. Ksh31207.89 paid to Kipchoge Kamau. on 23/11/25 at 3.05 AM New M-PESA balance is Ksh58427.95. Transaction cost, Ksh55.00. Amount you can transact within the day is 500000.00. Exclusive M-PESA deals at https://bit.ly/safaricomdeals",2025-11-23 03:05:00.906448,31207.89,55.0,58427.95,Kipchoge Kamau,0,,payment_confirmation,,,1,241,0,3,1,1,2,0,1,0,0,0,0,0
MSG00000970,MPESA,"Confirmed. Ksh15170.64 paid to Kipchoge Njoroge. on 23/11/25 at 3.29 AM New M-PESA balance is Ksh63811.34. Transaction cost, Ksh50.00. Amount you can transact within the day is 500000.00.",2025-11-23 03:29:00.878739,15170.64,50.0,63811.34,Kipchoge Njoroge,0,,payment_confirmation,,,1,187,0,3,1,0,0,0,0,0,0,0,0,0
MSG00006373,MPESA,Confirmed. You have received Ksh29205.61 from Sarah Maina 0710 197 610 on 23/11/25 at 3.32 AM New M-PESA balance is Ksh37483.37.,2025-11-23 03:32:00.974619,29205.61,0.0,37483.37,,0,,receipt_confirmation,Sarah Maina,0710 197 610,1,128,0,2,1,0,0,0,0,0,0,0,0,0
MSG00004629,MPESA,"Confirmed. Ksh19311.68 paid to Akinyi Kiprotich. on 23/11/25 at 3.34 AM New M-PESA balance is Ksh10334.66. Transaction cost, Ksh50.00. Amount you can transact within the day is 500000.00. Lipa na M-PESA na ufaidike na bei nafuu.",2025-11-23 03:34:00.935523,19311.68,50.0,10334.66,Akinyi Kiprotich,0,,payment_confirmation,,,1,228,0,3,1,0,0,0,0,0,0,0,0,0
MSG00005868,MPESA,Confirmed. You have received Ksh48332.84 from Wanjiru Koech 0730 032 489 on 23/11/25 at 4.09 AM New M-PESA balance is Ksh100212.13.,2025-11-23 04:09:00.968947,48332.84,0.0,100212.13,,0,,receipt_confirmation,Wanjiru Koech,0730 032 489,1,131,0,2,1,0,0,0,0,0,0,0,0,0
MSG00004164,MPESA,"Confirmed. Ksh32862.59 paid to Jane Otieno. on 23/11/25 at 4.11 AM New M-PESA balance is Ksh23365.50. Transaction cost, Ksh55.00. Amount you can transact within the day is 500000.00. Shop with M-PESA and get cashback. Check https://www.safaricom.co.ke/mpesa",2025-11-23 04:11:00.935523,32862.59,55.0,23365.5,Jane Otieno,0,,payment_confirmation,,,1,257,0,3,1,1,2,0,1,1,0,0,0,0
MSG00003612,MPESA,"Confirmed. Ksh7260.04 paid to Timothy Waithaka. on 23/11/25 at 4.27 AM New M-PESA balance is Ksh16231.80. Transaction cost, Ksh35.00. Amount you can transact within the day is 500000.00.",2025-11-23 04:27:00.921532,7260.04,35.0,16231.8,Timothy Waithaka,0,,payment_confirmation,,,1,186,0,3,1,0,0,0,0,0,0,0,0,0
MSG00004904,MPESA,"Confirmed. Ksh24235.43 paid to Kipchoge Kimani. on 23/11/25 at 4.43 AM New M-PESA balance is Ksh3114.52. Transaction cost, Ksh55.00. Amount you can transact within the day is 500000.00.",2025-11-23 04:43:00.948137,24235.43,55.0,3114.52,Kipchoge Kimani,0,,payment_confirmation,,,1,185,0,3,1,0,0,0,0,0,0,0,0,0
MSG00005490,MPESA,Confirmed. You have received Ksh23971.18 from Wanjiru Kiplagat 0792 132 072 on 23/11/25 at 4.46 AM New M-PESA balance is Ksh80786.00.,2025-11-23 04:46:00.953299,23971.18,0.0,80786.0,,0,,receipt_confirmation,Wanjiru Kiplagat,0792 132 072,1,133,0,2,1,0,0,0,0,0,0,0,0,0
MSG00004806,MPESA,"Confirmed. Ksh37396.47 paid to Jane Omondi. on 23/11/25 at 4.55 AM New M-PESA balance is Ksh49401.92. Transaction cost, Ksh60.00. Amount you can transact within the day is 500000.00. Lipa na M-PESA na ufaidike na bei nafuu.",2025-11-23 04:55:00.948137,37396.47,60.0,49401.92,Jane Omondi,0,,payment_confirmation,,,1,223,0,3,1,0,0,0,0,0,0,0,0,0
MSG00005348,MPESA,Confirmed. You have received Ksh25558.49 from David Njoroge 0710 893 513 on 23/11/25 at 5.01 AM New M-PESA balance is Ksh61965.47. Get exclusive deals at https://bit.ly/mpesadeals for M-PESA users.,2025-11-23 05:01:00.953299,25558.49,0.0,61965.47,,0,,receipt_confirmation,David Njoroge,0710 893 513,1,197,0,2,1,1,2,0,1,0,0,0,0,0
MSG00000024,MPESA,"Confirmed. Ksh12187.71 paid to Lucy Owino. on 23/11/25 at 5.17 AM New M-PESA balance is Ksh57871.23. Transaction cost, Ksh45.00. Amount you can transact within the day is 500000.00. Tumia M-PESA Biashara number kununua credit na data bila ya transaction cost.",2025-11-23 05:17:00.862861,12187.71,45.0,57871.23,Lucy Owino,0,,payment_confirmation,,,1,259,0,3,1,0,0,0,0,0,0,0,0,0
MSG00003164,MPESA,"Confirmed. Ksh5197.36 paid to Lucy Maina. on 23/11/25 at 5.26 AM New M-PESA balance is Ksh18325.45. Transaction cost, Ksh35.00. Amount you can transact within the day is 500000.00. Get 10% cashback on all payments. Visit https://bit.ly/mpesacashback",2025-11-23 05:26:00.921532,5197.36,35.0,18325.45,Lucy Maina,0,,payment_confirmation,,,1,249,0,3,1,1,2,0,1,0,0,0,0,0
MSG00006323,MPESA,Confirmed. You have received Ksh10354.39 from David Omondi 0793 481 685 on 23/11/25 at 5.27 AM New M-PESA balance is Ksh56983.02.,2025-11-23 05:27:00.974619,10354.39,0.0,56983.02,,0,,receipt_confirmation,David Omondi,0793 481 685,1,129,0,2,1,0,0,0,0,0,0,0,0,0
MSG00000931,MPESA,"Confirmed. Ksh34043.69 paid to Otieno Maina. on 23/11/25 at 5.31 AM New M-PESA balance is Ksh40465.33. Transaction cost, Ksh55.00. Amount you can transact within the day is 500000.00. Lipa na M-PESA na ufaidike na bei nafuu.",2025-11-23 05:31:00.876467,34043.69,55.0,40465.33,Otieno Maina,0,,payment_confirmation,,,1,224,0,3,1,0,0,0,0,0,0,0,0,0
MSG00003345,MPESA,"Confirmed. Ksh7569.56 paid to Joyce Kamau. on 23/11/25 at 5.47 AM New M-PESA balance is Ksh30594.52. Transaction cost, Ksh40.00. Amount you can transact within the day is 500000.00. Funga mkopo na M-PESA loans haraka.",2025-11-23 05:47:00.921532,7569.56,40.0,30594.52,Joyce Kamau,0,,payment_confirmation,,,1,217,0,3,1,0,0,0,0,0,0,0,0,0
MSG00000078,MPESA,"Confirmed. Ksh13849.62 paid to John Waithaka. on 23/11/25 at 6.08 AM New M-PESA balance is Ksh62030.30. Transaction cost, Ksh45.00. Amount you can transact within the day is 500000.00. Funga mkopo na M-PESA loans haraka.",2025-11-23 06:08:00.862861,13849.62,45.0,62030.3,John Waithaka,0,,payment_confirmation,,,1,220,0,3,1,0,0,0,0,0,0,0,0,0
MSG00005815,MPESA,Confirmed. You have received Ksh22617.19 from Catherine Omondi 0792 850 690 on 23/11/25 at 6.31 AM New M-PESA balance is Ksh78923.20.,2025-11-23 06:31:00.966446,22617.19,0.0,78923.2,,0,,receipt_confirmation,Catherine Omondi,0792 850 690,1,133,0,2,1,0,0,0,0,0,0,0,0,0
MSG00002376,MPESA,"Confirmed. Ksh77.21 paid to Joyce Ogola. on 23/11/25 at 7.02 AM New M-PESA balance is Ksh48261.26. Transaction cost, Ksh0.00. Amount you can transact within the day is 500000.00.",2025-11-23 07:02:00.906448,77.21,0.0,48261.26,Joyce Ogola,0,,payment_confirmation,,,1,178,0,3,1,0,0,0,0,0,0,0,0,0
MSG00006436,MPESA,Confirmed. You have received Ksh9907.47 from Catherine Wanjiku 0769 605 577 on 23/11/25 at 7.07 AM New M-PESA balance is Ksh38674.83.,2025-11-23 07:07:00.974619,9907.47,0.0,38674.83,,0,,receipt_confirmation,Catherine Wanjiku,0769 605 577,1,133,0,2,1,0,0,0,0,0,0,0,0,0
MSG00005625,MPESA,Confirmed. You have received Ksh23138.81 from Faith Waithaka 0730 287 807 on 23/11/25 at 7.21 AM New M-PESA balance is Ksh96840.66.,2025-11-23 07:21:00.962994,23138.81,0.0,96840.66,,0,,receipt_confirmation,Faith Waithaka,0730 287 807,1,131,0,2,1,0,0,0,0,0,0,0,0,0
MSG00006893,MPESA,Confirmed. You have received Ksh12530.79 from Akinyi Njoroge 0769 819 662 on 23/11/25 at 7.23 AM New M-PESA balance is Ksh27849.99.,2025-11-23 07:23:00.984769,12530.79,0.0,27849.99,,0,,receipt_confirmation,Akinyi Njoroge,0769 819 662,1,131,0,2,1,0,0,0,0,0,0,0,0,0
MSG00000710,MPESA,"Confirmed. Ksh36779.44 paid to David Omondi. on 23/11/25 at 7.37 AM New M-PESA balance is Ksh62932.51. Transaction cost, Ksh60.00. Amount you can transact within the day is 500000.00. Send money globally with M-PESA. Learn more https://bit.ly/mpesalnk",2025-11-23 07:37:00.862861,36779.44,60.0,62932.51,David Omondi,0,,payment_confirmation,,,1,251,0,3,1,1,2,0,1,0,0,0,0,0
MSG00000935,MPESA,"Confirmed. Ksh44056.10 paid to Akinyi Njoroge. on 23/11/25 at 7.39 AM New M-PESA balance is Ksh37906.67. Transaction cost, Ksh60.00. Amount you can transact within the day is 500000.00.",2025-11-23 07:39:00.876467,44056.1,60.0,37906.67,Akinyi Njoroge,0,,payment_confirmation,,,1,185,0,3,1,0,0,0,0,0,0,0,0,0
MSG00000430,MPESA,"Confirmed. Ksh47505.93 paid to Joseph Waithaka. on 23/11/25 at 7.40 AM New M-PESA balance is Ksh315.82. Transaction cost, Ksh60.00. Amount you can transact within the day is 500000.00.",2025-11-23 07:40:00.862861,47505.93,60.0,315.82,Joseph Waithaka,0,,payment_confirmation,,,1,184,0,3,1,0,0,0,0,0,0,0,0,0
MSG00007757,MPESA,Confirmed. You have received Ksh8041.15 from Michael Maina 0710 069 215 on 23/11/25 at 7.40 AM New M-PESA balance is Ksh80938.41.,2025-11-23 07:40:01.003438,8041.15,0.0,80938.41,,0,,receipt_confirmation,Michael Maina,0710 069 215,1,129,0,2,1,0,0,0,0,0,0,0,0,0
MSG00001811,MPESA,"Confirmed. Ksh45003.53 paid to Jane Koech. on 23/11/25 at 7.47 AM New M-PESA balance is Ksh19590.06. Transaction cost, Ksh60.00. Amount you can transact within the day is 500000.00.",2025-11-23 07:47:00.884288,45003.53,60.0,19590.06,Jane Koech,0,,payment_confirmation,,,1,181,0,3,1,0,0,0,0,0,0,0,0,0
MSG00002651,MPESA,"Confirmed. Ksh17031.93 paid to Joyce Koech. on 23/11/25 at 8.00 AM New M-PESA balance is Ksh21505.45. Transaction cost, Ksh50.00. Amount you can transact within the day is 500000.00.",2025-11-23 08:00:00.906448,17031.93,50.0,21505.45,Joyce Koech,0,,payment_confirmation,,,1,182,0,3,1,0,0,0,0,0,0,0,0,0
MSG00001385,MPESA,"Confirmed. Ksh15746.12 paid to Joyce Njoroge. on 23/11/25 at 8.02 AM New M-PESA balance is Ksh70517.95. Transaction cost, Ksh50.00. Amount you can transact within the day is 500000.00.",2025-11-23 08:02:00.884288,15746.12,50.0,70517.95,Joyce Njoroge,0,,payment_confirmation,,,1,184,0,3,1,0,0,0,0,0,0,0,0,0
MSG00008045,SAFMPESA,"Confirmed. Ksh8691.59 paid to David Odhiambo. on 23/11/25 at 2.23 PM New M-PESA balance is Ksh45939.55. Transaction cost, Ksh40.00.",2025-11-23 14:23:01.009958,8691.59,,,,1,fake_sender_id,fraudulent,,,0,131,0,3,1,0,0,0,0,0,0,0,0,0
MSG00008142,M-PESA,"Confirmed. Ksh19445.82 paid to Chebet Mutua. on 23/11/25 at 2.23 PM New M-PESA balance is Ksh4882.60. Transaction cost, Ksh50.00.",2025-11-23 14:23:01.009958,19445.82,,,,1,fake_sender_id,fraudulent,,,0,129,0,3,1,0,0,0,0,0,0,0,0,0
MSG00008078,M-PESA,"Confirmed. Ksh75025.50 paid to Wanjiru Ogola. on 23/11/25 at 2.23 PM New M-PESA balance is Ksh42010.37. Transaction cost, Ksh105.00.",2025-11-23 14:23:01.009958,75025.5,,,,1,fake_sender_id,fraudulent,,,0,132,0,3,1,0,0,0,0,0,0,0,0,0
MSG00008141,20060,"Confirmed. Ksh89630.21 paid to Kipchoge Otieno. on 23/11/25 at 2.23 PM New M-PESA balance is Ksh27407.72. Transaction cost, Ksh105.00.",2025-11-23 14:23:01.009958,89630.21,,,,1,fake_sender_id,fraudulent,,,0,134,0,3,1,0,0,0,0,0,0,0,0,0
MSG00008161,MPESA-KE,"Confirmed. Ksh74500.57 paid to Esther Kamau. on 23/11/25 at 2.23 PM New M-PESA balance is Ksh9350.44. Transaction cost, Ksh105.00.",2025-11-23 14:23:01.009958,74500.57,,,,1,fake_sender_id,fraudulent,,,0,130,0,3,1,0,0,0,0,0,0,0,0,0
MSG00008082,+254700000000,"Confirmed. Ksh69361.87 paid to Paul Kamau. on 23/11/25 at 2.23 PM New M-PESA balance is Ksh24148.91. Transaction cost, Ksh65.00.",2025-11-23 14:23:01.009958,69361.87,,,,1,fake_sender_id,fraudulent,,,0,128,0,3,1,0,0,0,0,0,0,0,0,0
MSG00008187,+254700000000,"Confirmed. Ksh80244.09 paid to Joyce Odhiambo. on 23/11/25 at 2.23 PM New M-PESA balance is Ksh31178.35. Transaction cost, Ksh105.00.",2025-11-23 14:23:01.012693,80244.09,,,,1,fake_sender_id,fraudulent,,,0,133,0,3,1,0,0,0,0,0,0,0,0,0
MSG00008223,M-PESA,"Confirmed. Ksh51444.17 paid to Peter Nyambura. on 23/11/25 at 2.23 PM New M-PESA balance is Ksh35681.41. Transaction cost, Ksh65.00.",2025-11-23 14:23:01.013017,51444.17,,,,1,fake_sender_id,fraudulent,,,0,132,0,3,1,0,0,0,0,0,0,0,0,0
MSG00008229,M-PESA,"Confirmed. Ksh21571.64 paid to Grace Koech. on 23/11/25 at 2.23 PM New M-PESA balance is Ksh7758.58. Transaction cost, Ksh55.00.",2025-11-23 14:23:01.014024,21571.64,,,,1,fake_sender_id,fraudulent,,,0,128,0,3,1,0,0,0,0,0,0,0,0,0
MSG00008228,M-PESA,"Confirmed. Ksh56514.42 paid to Chebet Mwangi. on 23/11/25 at 2.23 PM New M-PESA balance is Ksh9337.75. Transaction cost, Ksh65.00.",2025-11-23 14:23:01.014024,56514.42,,,,1,fake_sender_id,fraudulent,,,0,130,0,3,1,0,0,0,0,0,0,0,0,0
MSG00008347,MPESA,"Confirmed. Ksh54968.15 paid to John Nyambura. on 23/11/25 at 2.23 PM New M-PESA ballance is Ksh20827.23. Transction cost, Ksh65.00.",2025-11-23 14:23:01.015348,54968.15,,,,1,spelling_errors,fraudulent,,,1,131,0,3,1,0,0,0,0,0,0,0,0,0
MSG00008405,MPESA,"Confirmed. Ksh35838.39 payed to Ruth Kamau. on 23/11/25 at 2.23 PM New M-PESA balanse is Ksh8943.23. Transaction cost, Ksh60.00.",2025-11-23 14:23:01.015348,35838.39,,,,1,spelling_errors,fraudulent,,,1,128,0,3,1,0,0,0,0,0,0,0,0,0
MSG00008374,MPESA,"Confimed. Ksh64741.65 paid to Sarah Waithaka. on 23/11/25 at 2.23 PM New M-PESA balance is Ksh8426.66. Trasaction cost, Ksh65.00.",2025-11-23 14:23:01.015348,64741.65,,,,1,spelling_errors,fraudulent,,,1,129,0,3,0,0,0,0,0,0,0,0,0,0
MSG00008369,MPESA,"Confirmed. Ksh96589.37 payed to David Mwangi. on 23/11/25 at 2.23 PM New M-PESA balanse is Ksh41792.05. Transaction cost, Ksh105.00.",2025-11-23 14:23:01.015348,96589.37,,,,1,spelling_errors,fraudulent,,,1,132,0,3,1,0,0,0,0,0,0,0,0,0
MSG00008479,MPESA,"Confirmed. Ksh53943.04 paid to Paul Kiprotich. on 23/11/25 at 2.23 PM New M-PESA ballance is Ksh28447.82. Transction cost, Ksh65.00.",2025-11-23 14:23:01.017357,53943.04,,,,1,spelling_errors,fraudulent,,,1,132,0,3,1,0,0,0,0,0,0,0,0,0
MSG00008505,+254700000000,Confirmed. You have received Ksh74063.71 from Samuel Waithaka 0750 456 552 on 23/11/25 at 2.23 PM New M-PESA balance is Ksh76366.55. URGENT: This was sent by mistake. Please reverse immediately or call 0750 456 552.,2025-11-23 14:23:01.017750,74063.71,,,,1,reversal_scam,fraudulent,,,0,215,0,2,1,0,0,0,0,0,0,0,0,1
MSG00009303,MPESA,"Confirmed. Ksh26420.53 paid to Grace Mwangi. on 23/11/25 at 2.23 PM New M-PESA balance is Ksh8477.18. Transaction cost, Ksh55.00.",2025-11-23 14:23:01.019174,26420.53,,,,1,wrong_calculation,fraudulent,,,1,129,0,3,1,0,0,0,0,0,0,0,0,0
MSG00008921,MPESA,M-PESA Security: Suspicious activity detected. Confirm your identity by sending PIN to this number within 24 hours.,2025-11-23 14:23:01.019174,96677.04,,,,1,pin_request,fraudulent,,,1,115,1,0,0,0,0,0,0,0,0,0,0,0
MSG00009143,SAFMPESA,M-PESA Security: Click https://bit.ly/M-PESA-security to verify your account within 24 hours or lose access.,2025-11-23 14:23:01.019174,63726.17,,,,1,phishing_link,fraudulent,,,0,108,0,0,0,1,2,1,0,0,1,1,0,0
MSG00008543,MPESA,Confirmed. You have received Ksh78178.30 from Paul Mwangi 0792 595 448 on 23/11/25 at 2.23 PM New M-PESA balance is Ksh88214.92. URGENT: This was sent by mistake. Please reverse immediately or call 0792 595 448.,2025-11-23 14:23:01.019174,78178.3,,,,1,reversal_scam,fraudulent,,,1,211,0,2,1,0,0,0,0,0,0,0,0,1
MSG00008946,SAFARICOM,URGENT: Your M-PESA account requires verification. Send your PIN and full names to +254785266095 to avoid suspension.,2025-11-23 14:23:01.019174,98153.07,,,,1,pin_request,fraudulent,,,0,117,1,0,0,0,0,0,0,0,0,0,0,1
MSG00009232,MPESA,Your M-PESA daily limit has been exceeded. Reset here: http://safaricom-verify.co.ke/mpesa,2025-11-23 14:23:01.019174,26276.47,,,,1,phishing_link,fraudulent,,,1,90,0,0,0,1,1,0,0,0,1,1,0,0
MSG00008976,SAFARICOM,M-PESA Security: Suspicious activity detected. Confirm your identity by sending PIN to this number within 24 hours.,2025-11-23 14:23:01.019174,96882.67,,,,1,pin_request,fraudulent,,,0,115,1,0,0,0,0,0,0,0,0,0,0,0
MSG00009225,M-PESA,URGENT: Suspicious activity detected on your M-PESA. Confirm here: https://tinyurl.com/mpesa-unlock,2025-11-23 14:23:01.019174,24103.06,,,,1,phishing_link,fraudulent,,,0,99,0,0,0,1,2,0,0,0,1,1,0,1
MSG00009442,MPESA,"Confirmed. Ksh93055.50 paid to Paul Njoroge. on 23/11/25 at 2.23 PM New M-PESA balance is Ksh42464.10. Transaction cost, Ksh105.00.",2025-11-23 14:23:01.019174,93055.5,,,,1,wrong_calculation,fraudulent,,,1,131,0,3,1,0,0,0,0,0,0,0,0,0
MSG00009219,MPESA,Your M-PESA daily limit has been exceeded. Reset here: http://mpesa-verify.com/account,2025-11-23 14:23:01.019174,76270.98,,,,1,phishing_link,fraudulent,,,1,86,0,0,0,1,1,0,0,0,1,1,0,0
MSG00009213,MPESA,Your account has been locked due to suspicious activity. Unlock at http://safaricom-verify.co.ke/mpesa,2025-11-23 14:23:01.019174,98033.46,,,,1,phishing_link,fraudulent,,,1,102,0,0,0,1,1,0,0,0,1,1,0,0
MSG00009183,MPESA,URGENT: Suspicious activity detected on your M-PESA. Confirm here: https://bit.ly/M-PESA-security,2025-11-23 14:23:01.019174,55428.02,,,,1,phishing_link,fraudulent,,,1,97,0,0,0,1,2,0,0,0,1,1,0,1
MSG00009179,MPESA,MPESA ALERT: Your account will be suspended. Verify immediately at http://safaricom-verify.co.ke/mpesa,2025-11-23 14:23:01.019174,51741.25,,,,1,phishing_link,fraudulent,,,1,102,0,0,0,1,1,0,0,0,1,1,0,1
MSG00009161,+254700000000,Your M-PESA daily limit has been exceeded. Reset here: https://tinyurl.com/mpesa-unlock,2025-11-23 14:23:01.019174,73171.71,,,,1,phishing_link,fraudulent,,,0,87,0,0,0,1,2,0,0,0,1,1,0,0
MSG00009045,SAFMPESA,URGENT: Suspicious activity detected on your M-PESA. Confirm here: http://mpesa-verify.com/account,2025-11-23 14:23:01.019174,30603.68,,,,1,phishing_link,fraudulent,,,0,98,0,0,0,1,1,0,0,0,1,1,0,1
MSG00008928,+254700000000,M-PESA Security: Suspicious activity detected. Confirm your identity by sending PIN to this number within 24 hours.,2025-11-23 14:23:01.019174,6212.46,,,,1,pin_request,fraudulent,,,0,115,1,0,0,0,0,0,0,0,0,0,0,0
MSG00009200,SAFMPESA,Your account has been locked due to suspicious activity. Unlock at https://bit.ly/urgent-mpesa,2025-11-23 14:23:01.019174,19458.68,,,,1,phishing_link,fraudulent,,,0,94,0,0,0,1,2,0,1,0,1,1,0,1
MSG00009237,M-PESA,Your M-PESA daily limit has been exceeded. Reset here: https://bit.ly/M-PESA-security,2025-11-23 14:23:01.019174,63214.91,,,,1,phishing_link,fraudulent,,,0,85,0,0,0,1,2,0,0,0,1,1,0,0
MSG00008634,MPESA,Confirmed. You have received Ksh94673.51 from Esther Mwangi 0768 110 353 on 23/11/25 at 2.23 PM New M-PESA balance is Ksh97216.57. URGENT: This was sent by mistake. Please reverse immediately or call 0768 110 353.,2025-11-23 14:23:01.019174,94673.51,,,,1,reversal_scam,fraudulent,,,1,213,0,2,1,0,0,0,0,0,0,0,0,1
MSG00008629,M-PESA,Confirmed. You have received Ksh20105.00 from Ruth Waithaka 0791 807 767 on 23/11/25 at 2.23 PM New M-PESA balance is Ksh55852.55. URGENT: This was sent by mistake. Please reverse immediately or call 0791 807 767.,2025-11-23 14:23:01.019174,20105.0,,,,1,reversal_scam,fraudulent,,,0,213,0,2,1,0,0,0,0,0,0,0,0,1
MSG00008760,MPESA,M-PESA Security: Suspicious activity detected. Confirm your identity by sending PIN to this number within 24 hours.,2025-11-23 14:23:01.019174,44812.37,,,,1,pin_request,fraudulent,,,1,115,1,0,0,0,0,0,0,0,0,0,0,0
MSG00008622,M-PESA,Confirmed. You have received Ksh81549.62 from Joseph Omondi 0720 482 347 on 23/11/25 at 2.23 PM New M-PESA balance is Ksh95888.80. URGENT: This was sent by mistake. Please reverse immediately or call 0720 482 347.,2025-11-23 14:23:01.019174,81549.62,,,,1,reversal_scam,fraudulent,,,0,213,0,2,1,0,0,0,0,0,0,0,0,1
MSG00008891,+254700000000,URGENT: Your M-PESA account requires verification. Send your PIN and full names to +254767590476 to avoid suspension.,2025-11-23 14:23:01.019174,95835.13,,,,1,pin_request,fraudulent,,,0,117,1,0,0,0,0,0,0,0,0,0,0,1
MSG00008817,SAFARICOM,"MPESA ALERT: Your account will be suspended. To verify, reply with your PIN and ID number. Reference: 473847",2025-11-23 14:23:01.019174,68236.06,,,,1,pin_request,fraudulent,,,0,108,1,0,0,0,0,0,0,0,0,0,0,1
